x,y,orth.reg.n.observations,orth.reg.slope,orth.reg.intercept,orth.reg.ssq,orth.reg.mse,orth.reg.r.squared,deming.reg.slope,deming.reg.slope.lower.ci,deming.reg.slope.upper.ci,deming.reg.intercept,deming.reg.intercept.lower.ci,deming.reg.intercept.upper.ci,reg.n.observations,reg.slope,reg.intercept,reg.r.squared,reg.r.pearson,reg.r.pvalue,reg.df
INVERT:EC50:1:Intoxication,"ALGAE:EC10:4:Population, Abundance",8,1.66365664137347,-1.49650439542573,2.57915756988902,1.21470371945799,0.676613107024976,1.66365668818096,0.126439678829946,3.20087369753197,-1.49650444271924,-3.31508089080812,0.322072005369646,8,0.875,-0.7,0.397,0.63,0.094,6
INVERT:EC50:1:Intoxication,"INVERT:NOEC:21:Reproduction, Reproduction, general",19,1.39677471744101,-2.09281904207264,4.19080316569366,0.650893405097881,0.708535276860202,1.39675604874284,0.361430391398533,2.43208170608715,-2.09279967426481,-3.22057740083379,-0.965021947695844,19,0.869,-1.545,0.475,0.689,0.001,17
INVERT:EC50:1:Intoxication,ALGAE:EC50:3:Growth,41,1.35936882774641,-0.259212622328733,13.3371423683114,0.926405589095903,0.550686939391371,1.35938617615387,0.573393689238012,2.14537866306972,-0.259224084679517,-0.828785781016151,0.310337611657118,41,0.629,0.223,0.284,0.533,0,39
INVERT:EC50:1:Intoxication,ALGAE:EC50:2:Growth,13,0.875571534647748,0.716860896110458,10.043241459658,1.36481896835956,0.234745759072696,0.875570291463166,-7.0764246888143,8.82756527174063,0.716861023910674,-2.36483809677105,3.79856014459239,13,0.226,0.784,0.054,0.233,0.444,11
INVERT:EC50:1:Intoxication,FISH:EC50:4:Immobilization: Change in the failure to respond or lack of movement after mechanical stimulation.,9,0.178882966218386,0.479499906194979,6.55144480510927,0.751231693866135,0.54155015851651,0.178885009965553,-0.231398861603418,0.589168881534525,0.479499457593044,-0.255011218031525,1.21401013321761,9,0.124,0.491,0.048,0.218,0.573,7
INVERT:EC50:1:Intoxication,FISH:EC50:3:Intoxication,5,1.56143535360294,0.566736522739699,5.48264918534869,3.76995770080065,0.503543970417079,1.56143816151789,-1.84839559161054,4.97127191464632,0.566736513609465,-2.46928336997942,3.60275639719835,5,0.579,0.57,0.219,0.468,0.427,3
INVERT:EC50:1:Intoxication,ALGAE:NOEL:3:Population,6,-0.0104881749940594,-0.554853245085148,4.983375886646,0.830654011172815,0.493160986242028,-0.0104994465639591,-0.887886616135472,0.866887723007553,-0.55485181009702,-1.65730964627181,0.547606026077766,6,-0.007,-0.555,0,-0.012,0.982,4
INVERT:EC50:1:Intoxication,INVERT:NOEC:2:Population,8,0.191502763757331,-0.157501427128844,3.28913956080421,0.426220398838118,0.758765692281617,0.191503842972358,-0.165007866508603,0.54801555245332,-0.157501542906574,-0.726580156895361,0.411577071082214,8,0.164,-0.155,0.156,0.395,0.332,6
INVERT:EC50:1:Intoxication,INVERT:EC50:2:Population,6,0.556272970941789,-0.383673485052851,5.611967735804,1.22475548155403,0.656029826302975,0.556273563328264,-0.773415293517055,1.88596242017358,-0.383673209529505,-1.58311132746466,0.815764908405647,6,0.414,-0.45,0.353,0.594,0.214,4
INVERT:EC50:1:Intoxication,ALGAE:EC50:4:Population Growth: Rate of growth. Equivalent to intrinsic rate of increase and maximum possible rate of growth for species. Calculated by relating biomass or abundance to time. Life table data and germination rates are included.,27,0.550249964532156,-0.490828578094703,44.0007336712273,2.12307617930098,0.223616704191702,0.550262251509416,-0.829334425962881,1.92985892898171,-0.490832273328092,-1.35683446660844,0.375169919952255,27,0.169,-0.376,0.036,0.19,0.342,25
INVERT:EC50:1:Intoxication,ALGAE:EC50:6:Population,9,-0.378212724108261,0.673844268948122,7.02626038408356,0.892370094434767,0.576942997844471,-0.378201480771912,-0.887316071100326,0.130913109556502,0.673839273619344,-0.106826280034306,1.45450482727299,9,-0.267,0.624,0.179,-0.423,0.256,7
INVERT:EC50:1:Intoxication,ALGAE:EC50:7:Population,7,3.78857398081105,0.845670954789147,5.61039264448143,12.305428719859,0.222603000562129,3.78857321314611,-67.8779340665199,75.4550804928122,0.845670810127938,-5.99319326957088,7.68453488982675,7,0.136,0.157,0.013,0.112,0.811,5
INVERT:EC50:1:Intoxication,ALGAE:IC50:3:Population,10,-31.433057528515,22.8247542139677,13.4564436505052,1330.89220796432,0.298755065696816,-31.433053577823,-226.295366198034,163.429259042388,22.8247513346921,-117.63938137029,163.288884039674,10,-0.027,-0.064,0,-0.02,0.956,8
INVERT:EC50:1:Intoxication,FISH:NOEC:5:Mortality,5,0.159972933688751,0.410120832478034,3.4440537513585,0.706438340042097,0.566088839819753,0.159975961483879,-2.50194582209144,2.8218977450592,0.410120380639383,-2.39673118867025,3.21697194994901,5,0.115,0.417,0.044,0.209,0.735,3
INVERT:EC50:1:Intoxication,FISH:NOEC:90:Mortality,7,0.384973921518617,-1.48887450821186,4.94053598632363,0.810392532595161,0.454224196072718,0.384980561530939,-1.41267208872841,2.18263321179029,-1.48887523062426,-3.04646070556417,0.0687102443156373,7,0.228,-1.472,0.105,0.324,0.479,5
INVERT:EC50:1:Intoxication,INVERT:EC50:4:Intoxication,13,1.3880834632805,-0.135353311669246,6.23095438519238,1.4028158376019,0.853234224089628,1.38808277588703,0.704376606436897,2.07178894533717,-0.135353533582454,-0.800706562715171,0.529999495550263,13,1.109,-0.225,0.707,0.841,0,11
INVERT:EC50:1:Intoxication,INVERT:MATC:28:Mortality,7,1.88423456551591,-2.16909716181943,1.37398245586105,0.893155312556922,0.894689424745684,1.88423121855715,0.801724279850343,2.96673815726396,-2.16909755017069,-3.22113634117917,-1.11705875916221,7,1.486,-2.215,0.733,0.856,0.014,5
INVERT:EC50:1:Intoxication,ALGAE:EC10:4:Population,7,-0.468615257083573,-0.938983546564229,1.86448746271293,0.324847056106673,0.856673449985881,-0.468617441713406,-0.941527988866123,0.00429310543931161,-0.93898640277266,-1.90274756425974,0.0247747587144235,7,-0.425,-0.882,0.62,-0.787,0.036,5
INVERT:EC50:1:Intoxication,ALGAE:NOEC:6:Population,5,-0.0935533078529434,-0.165227262273128,6.95215788829629,1.4026009426827,0.538190737402113,-0.0935520046886553,-0.956449326683887,0.769345317306576,-0.165226694123588,-1.85403990438202,1.52358651613484,5,-0.065,-0.153,0.014,-0.118,0.851,3
INVERT:EC50:1:Intoxication,ALGAE:EC10:2:Population,6,-0.52681178681574,-0.720206008951123,11.7002998363407,2.49124862620589,0.32680577387605,-0.526818292627424,-2.87738566185246,1.82374907659761,-0.72020966883542,-2.99206329710126,1.55164395943042,6,-0.227,-0.552,0.075,-0.274,0.599,4
INVERT:EC50:1:Intoxication,FISH:NOEC:32:Mortality,18,1.27044601758961,-0.491200457581869,14.3094221889863,2.07807238940796,0.494171616291493,1.27044558597664,0.21314620927641,2.32774496267687,-0.491200496228714,-1.23996632914538,0.257565336687956,18,0.543,-0.556,0.234,0.484,0.042,16
INVERT:EC50:1:Intoxication,INVERT:NOEL:21:Reproduction,6,1.33291586976591,0.114466541929008,0.469533212969899,0.217289384230731,0.967240813748282,1.3328970951772,0.788245404724853,1.87754878562954,0.11443841134724,-1.23609587779692,1.4649727004914,6,1.273,0.025,0.93,0.965,0.002,4
INVERT:EC50:1:Intoxication,INVERT:NOEC:4:Mortality,9,2.02100371145781,-1.1307878410279,3.20828687866564,1.81248816394345,0.87463410572468,2.02101004329332,1.18816791416442,2.85385217242223,-1.13078738252285,-2.21648063039302,-0.0450941346526768,9,1.481,-1.17,0.673,0.82,0.007,7
INVERT:EC50:1:Intoxication,INVERT:NOEL:21:Mortality,5,1.27685775960539,-0.309178817346992,0.0930725211302108,0.0489629541509609,0.994247792026212,1.27687227711653,0.898869247940341,1.65487530629271,-0.309166988512462,-0.512283391627411,-0.106050585397513,5,1.267,-0.317,0.988,0.994,0.001,3
INVERT:EC50:1:Intoxication,INVERT:NOEL:21:Population,7,1.09122708412373,-0.909960757942885,1.60906682828398,0.50358655333997,0.911354908765462,1.09123946214992,0.734057056648578,1.44842186765127,-0.909956180099151,-1.72366549981593,-0.096246860382374,7,0.986,-0.949,0.829,0.911,0.004,5
INVERT:EC50:1:Intoxication,ALGAE:NOEL:5:Population,15,0.0772091761131671,-1.48598168740129,11.043650947956,0.740632332540429,0.544982013826748,0.0771938411322717,-0.395736669288806,0.550124351553349,-1.48597223038541,-2.07649546803941,-0.895448992731405,15,0.054,-1.472,0.01,0.099,0.725,13
INVERT:EC50:1:Intoxication,FISH:NOEL:7:Mortality,5,-1.67321651954078,-3.69171853437776,3.94795668684332,3.00017350539254,0.647638972688694,-1.67321714247905,-5.24510152774352,1.89866724278542,-3.69171933238898,-7.87345485850474,0.490016193726787,5,-0.823,-2.602,0.359,-0.599,0.285,3
INVERT:EC50:1:Intoxication,"INVERT:LC50:3:Mortality, Mortality",6,1.07086483282005,-1.12889119393675,7.51151175189282,2.68755817446846,0.342911413726377,1.07086174679638,-1.65085362732569,3.79257712091846,-1.12888876116833,-5.94788376736124,3.69010624502458,6,0.35,-0.561,0.117,0.342,0.507,4
INVERT:EC50:1:Intoxication,"FISH:LC50:1:Mortality, Mortality",10,0.0943416084844274,1.01115471859188,7.08692787599209,0.715000393720492,0.557940538488631,0.0943408138478548,-0.580101532247059,0.768783159942768,1.01115454874355,0.325574011300808,1.69673508618628,10,0.067,1.005,0.016,0.125,0.731,8
INVERT:EC50:1:Intoxication,INVERT:MATC:7:Mortality,5,0.758554394680071,-0.798795499806515,4.55383099635473,1.43482541440247,0.713327975725445,0.758554028296482,-0.456189759502459,1.97329781609542,-0.798794680453806,-2.03980600692371,0.442216646016102,5,0.576,-0.391,0.49,0.7,0.188,3
INVERT:EC50:1:Intoxication,INVERT:MATC:21:Mortality,8,1.07178855552573,-1.10621504757318,0.426186126806563,0.114469902236104,0.976730718209585,1.07179588517192,0.546953408318421,1.59663836202542,-1.10622122014394,-1.53524863546003,-0.677193804827847,8,1.045,-1.084,0.954,0.977,0,6
INVERT:EC50:1:Intoxication,INVERT:MATC:21:Reproduction,7,0.931416807771199,-0.759996708815016,0.0572491315692999,0.0152735552670395,0.995484428491885,0.9314197337609,0.599396801001951,1.26344266651985,-0.759999904794813,-0.967040122236483,-0.552959687353142,7,0.927,-0.756,0.991,0.995,0,5
INVERT:EC50:1:Intoxication,FISH:LC50:14:Mortality,5,3.73104528687474,-3.55331899370841,0.50575421060165,1.50924126206755,0.949968727863538,3.73103871390523,-2.52068820909703,9.98276563690748,-3.55331261381777,-10.8335849440306,3.72695971639504,5,2.679,-2.532,0.698,0.836,0.078,3
INVERT:EC50:1:Intoxication,"INVERT:EC50:4:Intoxication, Immobile",8,-0.0357809591975435,-0.990625194963217,5.86464373228466,0.734019012626165,0.404816804418124,-0.0357627967918967,-2.78100628096682,2.70948068738303,-0.990614835798218,-2.06242965734184,0.0811999857454059,8,-0.021,-0.982,0.001,-0.032,0.941,6
INVERT:EC50:1:Intoxication,"ALGAE:NOEC:4:Population, Population growth rate",15,1.31767545799953,-1.112828110043,26.1181276342629,4.76441419105912,0.393985430834233,1.31767448407931,-0.326924683719436,2.96227365187805,-1.11282754850244,-3.15376697377919,0.928111876774321,15,0.424,-0.598,0.146,0.382,0.16,13
INVERT:EC50:1:Intoxication,"INVERT:NOEC:21:Reproduction, Progeny counts/numbers",9,1.49200831360131,-1.97528412091612,1.03653370115934,0.371549974697236,0.974608444551059,1.49200031030396,1.1126317083756,1.87136891223231,-1.97527603551754,-2.59152129344131,-1.35903077759378,9,1.432,-1.914,0.942,0.971,0,7
INVERT:EC50:1:Intoxication,"ALGAE:NOEC:3:Population, Population growth rate",5,1.36295400142105,-1.46456431263421,1.06573248504743,0.609096725170838,0.868052543975097,1.36295342679851,0.336928313443491,2.38897854015353,-1.46456344227562,-3.75953399998536,0.830407115434117,5,1.12,-1.096,0.736,0.858,0.063,3
INVERT:EC50:1:Intoxication,"INVERT:EC50:1:Intoxication, Immobile",8,1.00212199033594,0.182686569626669,1.53963615912709,0.385726679636888,0.962082957288178,1.00212778458725,0.738817538904606,1.2654380302699,0.182684158142811,-0.459639978244976,0.825008294530598,8,0.964,0.199,0.926,0.962,0,6
INVERT:EC50:1:Intoxication,INVERT:NOEC:28:Reproduction,5,1.28451112109582,-1.31784501157774,1.47421296656151,0.781323679150062,0.626903152862774,1.28450071352481,-457.886475734897,460.455477161946,-1.31784397066322,-230.437538293848,227.801850352521,5,0.718,-1.261,0.378,0.615,0.27,3
INVERT:EC50:1:Intoxication,INVERT:LC50:7:Mortality,7,1.20385737992251,0.248655743191401,2.72141100932714,0.952211056359752,0.648381856929494,1.20385130482208,-2.00570500933828,4.41340761898243,0.248658151612567,-2.22628946469288,2.72360576791802,7,0.723,0.439,0.412,0.642,0.12,5
INVERT:EC50:1:Intoxication,ALGAE:EC50:4:Abundance: Number of individuals of a taxon per unit area equivalent to density. Comparison to controls; not related to time.,7,-0.320499974999539,-0.331533428288696,2.62427011199946,0.413405107416696,0.428792389882292,-0.320495565159189,-5.73117665886947,5.09018552855109,-0.331537378408478,-3.60836456885628,2.94528981203933,7,-0.185,-0.453,0.071,-0.266,0.564,5
INVERT:EC50:1:Intoxication,FISH:NOEC:10:Mortality,8,0.771616091056564,-0.618912438850669,10.2263740085141,2.03938363304061,0.412330374982411,0.771619792430835,-6.89014332113536,8.43338290599703,-0.618914013259842,-8.53522460582393,7.29739657930425,8,0.361,-0.444,0.161,0.401,0.325,6
INVERT:EC50:1:Intoxication,FISH:LC50:8:Mortality,5,2.04334526092675,-0.636453296373494,0.223016804604501,0.230833983187703,0.931285240064613,2.04334226735355,0.792933419406938,3.29375111530017,-0.636452100808581,-1.12914516409264,-0.143759037524521,5,1.716,-0.506,0.803,0.896,0.04,3
INVERT:EC50:1:Intoxication,FISH:NOEC:85:Mortality,5,1.06086240820185,-1.15133203025244,0.219888955244998,0.0934716746123689,0.938432420879215,1.0608715809623,0.582734139708975,1.53900902221563,-1.15134297014967,-2.10309563267303,-0.199590307626305,5,0.992,-1.069,0.88,0.938,0.018,3
INVERT:EC50:1:Intoxication,INVERT:IC50:1:Intoxication,9,1.3346097329923,-0.267836665634233,0.725441795947618,0.224176276833773,0.744387043796672,1.33462122506456,0.094285227025628,2.57495722310349,-0.267842795474281,-1.20482950782115,0.66914391687259,9,0.903,-0.038,0.534,0.731,0.025,7
INVERT:EC50:1:Intoxication,ALGAE:IC25:4:Population,5,0.484848498892029,-1.84577565065595,0.294003695772276,0.0726235032458733,0.84644941791564,0.484846930750854,-0.120984346473649,1.09067820797536,-1.84577539627006,-2.23997861752017,-1.45157217501995,5,0.436,-1.838,0.609,0.78,0.119,3
INVERT:EC50:1:Intoxication,INVERT:NOEC:10:Mortality,8,1.35091441614623,-1.56105628503532,4.94492875963735,1.74615927626275,0.750543427445983,1.35091420223521,-0.607748593990812,3.30957699846124,-1.56105639118893,-2.50309151549058,-0.619021266887288,8,0.919,-1.775,0.541,0.736,0.037,6
INVERT:EC50:1:Intoxication,"INVERT:NOEC:2:Reproduction: Change in male and/or female reproductive ability, fertilization and fertilization rate. Includes vegetative reproductive processes.",6,0.596189934290044,0.0676990838211751,2.640240242696,0.59644894513371,0.835078268513768,0.596186883263779,-0.303465369162999,1.49583913569056,0.0676991576437599,-1.19092983195426,1.32632814724178,6,0.526,0.069,0.641,0.8,0.056,4
INVERT:EC50:1:Intoxication,ALGAE:NOEC:4:Population Growth: Rate of growth. Equivalent to intrinsic rate of increase and maximum possible rate of growth for species. Calculated by relating biomass or abundance to time. Life table data and germination rates are included.,6,0.844233906018279,-0.299784947337065,4.62523548751683,1.32029728067861,0.409563378878964,0.844237860929607,-4.26010967526927,5.94858539712848,-0.299784181884641,-2.58969541272851,1.99012704895922,6,0.378,-0.39,0.164,0.405,0.426,4
INVERT:EC50:1:Intoxication,ALGAE:NOEC:4:Biomass: Productivity measurement equivalent to yield and standing crop. Total mass or weight of a living organism per area or volume measure either directly through dry weight or indirectly.,6,1.39410145663582,-2.8712200889333,3.25149727715783,1.59514059926678,0.478757802435446,1.39411776445628,-1.92474033314793,4.71297586206049,-2.87124517939917,-8.25561459611487,2.51312423731653,6,0.536,-1.551,0.211,0.459,0.36,4
INVERT:EC50:1:Intoxication,FISH:LC50:3.5:Mortality,5,0.0957070385790775,0.227101537902949,3.33532575252309,0.673175358707432,0.621114575138051,0.0957213072903111,-2.52350447891407,2.71494709349469,0.227105158642171,-1.66961214541135,2.12382246269569,5,0.073,0.221,0.022,0.149,0.811,3
INVERT:EC50:1:Intoxication,INVERT:NOEC:14:Growth,5,0.122656074133668,-0.791435156294985,0.752281995499587,0.152719942280174,0.922375845255793,0.122654031968708,-0.328996029966135,0.57430409390355,-0.791435448694935,-1.39635834837368,-0.186512549016195,5,0.118,-0.792,0.25,0.5,0.391,3
INVERT:EC50:1:Intoxication,FISH:LC50:2.5:Mortality,5,-0.108174644568662,0.0160593210072584,0.783490413811679,0.158531725136401,0.863529008864969,-0.108161412637297,-0.462248648671914,0.245925823397319,0.0160764000759975,-0.905654909639709,0.937807709791704,5,-0.1,0.026,0.118,-0.344,0.571,3
INVERT:EC50:1:Intoxication,FISH:NOEC:32:Mortality/Growth,7,0.62884678622481,-0.73672960745677,1.43401026250102,0.285869593584475,0.906640695574103,0.628864439436257,0.329431331845128,0.928297547027387,-0.736723819739542,-1.31849638214965,-0.154951257329434,7,0.587,-0.751,0.79,0.889,0.007,5
INVERT:EC50:1:Intoxication,INVERT:NOEC:7:Population,8,0.849394666469035,-1.59539277466452,3.52741095995193,0.759042091104765,0.837609162332401,0.849396646453841,-0.25600383179789,1.95479712470557,-1.59539377361344,-3.12831126370514,-0.0624762835217445,8,0.728,-1.534,0.696,0.834,0.01,6
INVERT:EC50:1:Intoxication,"NIEHS_RABBIT:LOEL:NA:DART, In life observation",15,0.0897511268014417,1.66583367571082,5.65044094595107,0.379730449586232,0.775981140405493,0.0897498126897773,-0.259921332876635,0.439420958256189,1.66583405226427,1.23286511611451,2.09880298841403,15,0.078,1.669,0.046,0.214,0.444,13
INVERT:EC50:1:Intoxication,"NIEHS_RABBIT:LOEL:NA:DART, Reproductive performance",8,-0.480319816607878,2.20610537632779,2.95691766356641,0.454887455026922,0.20689039532562,-0.480320985700205,-4.39816980427647,3.43752783287606,2.20610667880474,-3.15431962080173,7.56653297841121,8,-0.143,1.83,0.027,-0.163,0.7,6
INVERT:EC50:1:Intoxication,"NIEHS_RAT:LOEL:NA:DART, In life observation",29,0.34200492071243,1.66120612088029,15.9343313147759,0.613728554286708,0.537789246780807,0.342019160912038,0.0201813363522589,0.663856985471818,1.66120326490765,1.34444737341312,1.97795915640218,29,0.231,1.683,0.132,0.364,0.052,27
INVERT:EC50:1:Intoxication,NIEHS_RAT:LD50:NA:Acute Oral Toxicity,98,0.217886019477456,2.75742915594402,42.226725177506,0.451340919743685,0.75723820613205,0.217886956399565,0.113431309282935,0.322342603516194,2.75742848115456,2.57964481685001,2.93521214545911,98,0.187,2.78,0.189,0.434,0,96
INVERT:EC50:1:Intoxication,SCHOLZ_ZF:LC50:5:Mortality,19,0.390100385341274,0.668790980916486,5.27542486111875,0.319906847600529,0.688512291581654,0.390094806761891,-0.184055158308168,0.964244771831949,0.668791899735285,0.293971098243835,1.04361270122673,19,0.309,0.682,0.292,0.541,0.017,17
INVERT:EC50:1:Intoxication,SCHOLZ_ZF:LC50:2:Mortality,11,0.531747424708926,1.21781736485196,7.29248705271043,0.850406962705922,0.775436140568905,0.531747472907465,-0.168897296658119,1.23239224247305,1.21781734406502,0.466331776567028,1.96930291156302,11,0.448,1.254,0.509,0.713,0.014,9
